category,path,label,true_type,true_location,verdict,defect_type,location,explanation,valid,p_defective,latency_s,prompt_tokens,completion_tokens,raw,config
bottle,bottle/test/good/011.png,0,none,none,good,none,none,,True,0.24503667400184423,5.666087666002568,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/good/012.png,0,none,none,good,none,none,,True,0.017985358045018416,5.287650542042684,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/good/013.png,0,none,none,good,none,none,,True,0.04742179745320823,5.281501815014053,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/good/014.png,0,none,none,good,none,none,,True,0.06007928749788329,6.296959404018708,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/good/015.png,0,none,none,good,none,none,,True,0.22265766701937376,5.6602168919635005,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/good/016.png,0,none,none,good,none,none,,True,0.022975598217272655,6.283638787048403,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/good/017.png,0,none,none,good,none,none,,True,0.047421795940747774,6.297896741016302,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/good/018.png,0,none,none,good,none,none,,True,0.004609458155066556,5.656325016985647,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/good/019.png,0,none,none,good,none,none,,True,0.014062841443151982,6.286116665985901,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/broken_large/000.png,1,broken_large,bottom-right,defective,broken_large,right,,True,0.9998766061823079,7.868392378964927,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_large"", ""location"": ""right""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/broken_large/002.png,1,broken_large,center,defective,broken_large,center,,True,0.9465966734015935,6.320292368996888,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_large"", ""location"": ""center""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/broken_large/004.png,1,broken_large,left,defective,broken_small,left,,True,0.9994472213789626,8.18887374800397,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""left""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/broken_large/006.png,1,broken_large,top,defective,broken_large,center,,True,0.996406398183911,6.85139436397003,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_large"", ""location"": ""center""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/broken_large/008.png,1,broken_large,bottom,defective,broken_large,center,,True,0.9999417087194309,7.844522881030571,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_large"", ""location"": ""center""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/broken_large/011.png,1,broken_large,bottom,good,none,none,,True,0.01590583937487231,6.812062693003099,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/broken_large/012.png,1,broken_large,right,defective,contamination,center,,True,0.7980650200185873,8.19795288698515,391,24,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""center""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/broken_large/014.png,1,broken_large,left,defective,contamination,left,,True,0.6790140220931122,7.839403907011729,391,24,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""left""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/broken_large/016.png,1,broken_large,center,defective,broken_large,center,,True,0.999664649967725,7.870271450956352,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_large"", ""location"": ""center""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/broken_large/018.png,1,broken_large,center,defective,broken_large,center,,True,0.9995694429271927,7.368910253047943,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_large"", ""location"": ""center""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/broken_small/000.png,1,broken_small,left,defective,broken_small,left,,True,0.5310627985230165,7.370221144985408,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""left""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/broken_small/001.png,1,broken_small,left,defective,broken_small,left,,True,0.994779873102217,8.195810882956721,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""left""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/broken_small/003.png,1,broken_small,bottom,defective,broken_large,bottom,,True,0.9964063970951066,5.374070748046506,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_large"", ""location"": ""bottom""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/broken_small/004.png,1,broken_small,bottom-left,defective,broken_small,left,,True,0.9996200155208447,5.32652402803069,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""left""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/broken_small/007.png,1,broken_small,right,defective,broken_small,right,,True,0.992422759131332,5.318984503042884,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""right""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/broken_small/008.png,1,broken_small,bottom,defective,broken_large,center,,True,0.9996200155460937,5.300618319015484,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_large"", ""location"": ""center""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/broken_small/010.png,1,broken_small,right,defective,broken_small,right,,True,0.9990889590752726,5.300527342013083,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""right""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/broken_small/013.png,1,broken_small,top-right,defective,broken_small,right,,True,0.9982992774541604,5.305241481983103,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""right""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/broken_small/014.png,1,broken_small,left,defective,broken_small,left,,True,0.984093608696379,5.290456069051288,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""left""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/broken_small/017.png,1,broken_small,left,defective,broken_small,left,,True,0.9933071501035017,5.269172673986759,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""left""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/broken_small/020.png,1,broken_small,bottom-right,defective,broken_small,right,,True,0.9995694428587035,5.267543266993016,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""right""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/contamination/000.png,1,contamination,center,defective,contamination,center,,True,0.9996200218775176,5.26779789297143,391,24,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""center""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/contamination/001.png,1,contamination,center,good,none,none,,True,0.18244072864439526,4.910238751035649,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/contamination/002.png,1,contamination,center,good,none,none,,True,0.22265492807906345,4.918267784989439,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/contamination/006.png,1,contamination,center,defective,contamination,center,,True,0.9953906366933593,5.084585327014793,391,24,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""center""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/contamination/008.png,1,contamination,center,defective,contamination,right,,True,0.9770245351381286,5.103017495013773,391,24,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""right""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/contamination/009.png,1,contamination,center,defective,contamination,center,,True,0.9626772764661425,4.7550376990111545,391,24,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""center""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/contamination/011.png,1,contamination,center,defective,contamination,right,,True,0.7311205125315706,4.78617774497252,391,24,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""right""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/contamination/013.png,1,contamination,left,defective,contamination,left,,True,0.989013058472483,4.759039655968081,391,24,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""left""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/contamination/018.png,1,contamination,right,defective,contamination,right,,True,0.9999885212585545,4.761450381949544,391,24,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""right""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/contamination/019.png,1,contamination,right,defective,broken_small,right,,True,0.932453306514029,4.763013804971706,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""right""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
bottle,bottle/test/contamination/020.png,1,contamination,center,good,none,none,,True,0.025955685040952033,3.898142441001255,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/000.png,0,none,none,good,none,none,,True,0.02033132955761312,3.8698196060140617,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/001.png,0,none,none,good,none,none,,True,0.0031726514679239056,3.8572997960145585,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/002.png,0,none,none,good,none,none,,True,0.07584837630358242,3.851589903992135,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/003.png,0,none,none,good,none,none,,True,0.16448056052792293,3.663793856976554,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/004.png,0,none,none,good,none,none,,True,0.06753983794150174,3.642654607014265,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/005.png,0,none,none,good,none,none,,True,0.029310348450400897,3.9135005139978603,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/006.png,0,none,none,good,none,none,,True,0.060079675372172896,3.903826009016484,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/007.png,0,none,none,good,none,none,,True,0.13293928383235218,3.877074212010484,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/008.png,0,none,none,good,none,none,,True,0.006692726470886559,3.8817952160025015,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/009.png,0,none,none,good,none,none,,True,0.029310672879415054,4.2777409899863414,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/010.png,0,none,none,good,none,none,,True,0.13293927869851005,4.2794044759939425,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/011.png,0,none,none,good,none,none,,True,0.014063134823196589,4.253566240018699,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/012.png,0,none,none,good,none,none,,True,0.09533490802368724,5.405384508019779,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/013.png,0,none,none,good,none,none,,True,0.14801625239125493,5.395776792021934,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/014.png,0,none,none,good,none,none,,True,0.1480142530330348,5.395442980981898,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/015.png,0,none,none,good,none,none,,True,0.3774107366655528,5.398330205993261,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/016.png,0,none,none,good,none,none,,True,0.04742179038501247,5.3931110390112735,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/017.png,0,none,none,good,none,none,,True,0.11918284744415472,5.399510585993994,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/018.png,0,none,none,good,none,none,,True,0.09533579959178312,5.373741773015354,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/019.png,0,none,none,good,none,none,,True,0.3775322838278633,5.445696627954021,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/020.png,0,none,none,good,none,none,,True,0.06753938343622877,5.404500841978006,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/021.png,0,none,none,good,none,none,,True,0.09533397763549027,5.421213028021157,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/022.png,0,none,none,good,none,none,,True,0.037324194495525,5.426506661053281,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/023.png,0,none,none,good,none,none,,True,0.03308411690808066,5.399682029965334,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/024.png,0,none,none,good,none,none,,True,0.06753841798484933,5.323398464999627,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/025.png,0,none,none,good,none,none,,True,0.3774107366423271,5.433756825979799,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/026.png,0,none,none,good,none,none,,True,0.08508882226704936,5.413288479030598,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/027.png,0,none,none,good,none,none,,True,0.13293928039788877,5.326811649021693,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/028.png,0,none,none,good,none,none,,True,0.07585004573611083,5.4378298560041,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/029.png,0,none,none,good,none,none,,True,0.09533740782853589,5.415454194997437,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/030.png,0,none,none,good,none,none,,True,0.18238137824822645,5.093066786997952,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/031.png,0,none,none,good,none,none,,True,0.042084308329718836,5.425698651000857,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/032.png,0,none,none,good,none,none,,True,0.07584953265505821,5.432979982986581,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/033.png,0,none,none,good,none,none,,True,0.075848373688017,5.431799490994308,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/034.png,0,none,none,good,none,none,,True,0.11918018099640766,5.40320460498333,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/035.png,0,none,none,good,none,none,,True,0.014063136023841103,5.097081880026963,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/036.png,0,none,none,good,none,none,,True,0.017985412191758178,5.431237293989398,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/037.png,0,none,none,good,none,none,,True,0.037324361449738476,5.469773309014272,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/038.png,0,none,none,defective,cut_inner_insulation,center,,True,0.75472385082127,8.61764127400238,412,26,"{""verdict"": ""defective"", ""defect_type"": ""cut_inner_insulation"", ""location"": ""center""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/039.png,0,none,none,good,none,none,,True,0.04208430547820079,4.692650241020601,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/040.png,0,none,none,good,none,none,,True,0.025956054104444345,4.693331030954141,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/041.png,0,none,none,defective,combined,center,,True,0.5924841536719749,5.5868952790042385,412,23,"{""verdict"": ""defective"", ""defect_type"": ""combined"", ""location"": ""center""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/042.png,0,none,none,good,none,none,,True,0.00970824448304976,4.755604156991467,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/043.png,0,none,none,good,none,none,,True,0.08508746251509884,4.7554549390333705,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/044.png,0,none,none,good,none,none,,True,0.08508744801425278,6.195558759034611,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/045.png,0,none,none,good,none,none,,True,0.1823889328497698,6.192405580950435,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/046.png,0,none,none,good,none,none,,True,0.022976212552903844,6.190572940045968,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/047.png,0,none,none,good,none,none,,True,0.01406319316246689,6.195477690023836,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/048.png,0,none,none,good,none,none,,True,0.020331330002302892,6.183867135026958,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/049.png,0,none,none,good,none,none,,True,0.06753938531115584,6.1839718239498325,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/050.png,0,none,none,good,none,none,,True,0.053398769556046985,6.239699138968717,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/051.png,0,none,none,good,none,none,,True,0.0159058356133935,6.16066575597506,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/052.png,0,none,none,good,none,none,,True,0.010986603856562166,6.226591470011044,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/053.png,0,none,none,good,none,none,,True,0.007577080247145743,6.160357640997972,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
cable,cable/test/good/054.png,0,none,none,good,none,none,,True,0.02595605608220764,6.151618520962074,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Tier 1: Qwen2.5-VL-7B + LoRA (fine-tuned on Nano)
