category,path,label,true_type,true_location,verdict,defect_type,location,explanation,valid,p_defective,latency_s,prompt_tokens,completion_tokens,raw,config
bottle,bottle/test/good/010.png,0,none,none,good,none,none,,True,0.025953823112449922,5.2003417030209675,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/good/011.png,0,none,none,good,none,none,,True,0.03732043286781159,5.036199051013682,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/good/012.png,0,none,none,good,none,none,,True,0.05339304936441961,5.685919909970835,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/good/013.png,0,none,none,good,none,none,,True,0.09532228499648406,5.1961561079951935,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/good/014.png,0,none,none,good,none,none,,True,0.11916303367823103,5.20453784102574,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/good/015.png,0,none,none,good,none,none,,True,0.11916044732148715,4.8889221549616195,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/good/016.png,0,none,none,good,none,none,,True,0.06753023483954017,5.683183785004076,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/good/017.png,0,none,none,good,none,none,,True,0.06753023437442168,5.198884984012693,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/good/018.png,0,none,none,good,none,none,,True,0.02595334984013365,5.685461888962891,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/good/019.png,0,none,none,good,none,none,,True,0.04208048529399745,5.031343705020845,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/broken_large/000.png,1,broken_large,bottom-right,defective,broken_small,right,,True,0.7773616697400852,6.373409538005944,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""right""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/broken_large/002.png,1,broken_large,center,good,none,none,,True,0.2688018650818078,5.687766711984295,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/broken_large/004.png,1,broken_large,left,defective,broken_small,top-left,,True,0.7979593368955463,8.350526927039027,391,25,"{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""top-left""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/broken_large/006.png,1,broken_large,top,defective,broken_large,top,,True,0.6222165970854899,5.0488406039658,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_large"", ""location"": ""top""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/broken_large/008.png,1,broken_large,bottom,defective,broken_large,top,,True,0.9241544088668734,5.700336984999012,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_large"", ""location"": ""top""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/broken_large/011.png,1,broken_large,bottom,good,none,none,,True,0.033080236454469926,6.350676203030162,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/broken_large/012.png,1,broken_large,right,good,none,none,,True,0.06753023624665956,6.356166739016771,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/broken_large/014.png,1,broken_large,left,good,none,none,,True,0.13291459552849585,5.683587982028257,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/broken_large/016.png,1,broken_large,center,defective,broken_large,top,,True,0.8173503117817185,5.701676437980495,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_large"", ""location"": ""top""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/broken_large/018.png,1,broken_large,center,defective,broken_large,top,,True,0.8173204728713322,5.212939671007916,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_large"", ""location"": ""top""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/broken_small/000.png,1,broken_small,left,good,none,none,,True,0.11916045201172219,6.319766160042491,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/broken_small/001.png,1,broken_small,left,defective,broken_small,top-left,,True,0.5309521800676336,8.339572751021478,391,25,"{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""top-left""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/broken_small/003.png,1,broken_small,bottom,defective,broken_large,top,,True,0.6789072374565426,5.108796607994009,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_large"", ""location"": ""top""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/broken_small/004.png,1,broken_small,bottom-left,defective,broken_small,bottom-left,,True,0.6510890625767709,5.143666182993911,391,25,"{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""bottom-left""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/broken_small/007.png,1,broken_small,right,good,none,none,,True,0.3773738489438399,4.918452790996525,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/broken_small/008.png,1,broken_small,bottom,defective,broken_large,center,,True,0.7982408011334193,5.062335526978131,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_large"", ""location"": ""center""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/broken_small/010.png,1,broken_small,right,good,none,none,,True,0.46875418314630374,4.949062113009859,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/broken_small/013.png,1,broken_small,top-right,defective,broken_small,top,,True,0.7308284480014868,5.014638192020357,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""top""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/broken_small/014.png,1,broken_small,left,good,none,none,,True,0.34848394871162885,4.9407311319955625,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/broken_small/017.png,1,broken_small,left,defective,broken_small,top-left,,True,0.6222009486553527,5.259445673029404,391,25,"{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""top-left""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/broken_small/020.png,1,broken_small,bottom-right,good,none,none,,True,0.43762551648424286,4.881461279001087,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/contamination/000.png,1,contamination,center,defective,contamination,center,,True,0.730859107539548,5.190639817970805,391,24,"{""verdict"": ""defective"", ""defect_type"": ""contamination"", ""location"": ""center""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/contamination/001.png,1,contamination,center,good,none,none,,True,0.132914590390544,4.906917315965984,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/contamination/002.png,1,contamination,center,good,none,none,,True,0.04741545718486815,4.87147744896356,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/contamination/006.png,1,contamination,center,defective,broken_small,center,,True,0.5924011793085301,5.177989577990957,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""center""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/contamination/008.png,1,contamination,center,good,none,none,,True,0.16445346471228423,4.740443087997846,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/contamination/009.png,1,contamination,center,good,none,none,,True,0.24496911202880917,4.754872290999629,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/contamination/011.png,1,contamination,center,good,none,none,,True,0.09532053992344847,4.756375587021466,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/contamination/013.png,1,contamination,left,good,none,none,,True,0.18234805508942675,4.808082132018171,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/contamination/018.png,1,contamination,right,defective,broken_small,right,,True,0.6512146626899262,5.492612080997787,391,24,"{""verdict"": ""defective"", ""defect_type"": ""broken_small"", ""location"": ""right""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/contamination/019.png,1,contamination,right,good,none,none,,True,0.060072791164428284,4.811080611019861,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
bottle,bottle/test/contamination/020.png,1,contamination,center,good,none,none,,True,0.04207952761494176,4.318469949008431,391,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/000.png,0,none,none,good,none,none,,True,0.09532054636005707,4.4588458180078305,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/001.png,0,none,none,good,none,none,,True,0.06007363352517237,4.455005747033283,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/002.png,0,none,none,good,none,none,,True,0.11916543140124015,4.295876087038778,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/003.png,0,none,none,good,none,none,,True,0.1479928849696686,4.482776718039531,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/004.png,0,none,none,good,none,none,,True,0.10665863490469611,4.484709346026648,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/005.png,0,none,none,good,none,none,,True,0.09532393874415578,4.450996169995051,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/006.png,0,none,none,good,none,none,,True,0.08507740358102737,4.298754609015305,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/007.png,0,none,none,good,none,none,,True,0.14799289626411538,3.797827354981564,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/008.png,0,none,none,good,none,none,,True,0.0850729441161413,4.296181814977899,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/009.png,0,none,none,good,none,none,,True,0.08507599796586048,4.3008808710146695,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/010.png,0,none,none,good,none,none,,True,0.1823480728908937,3.593337982019875,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/011.png,0,none,none,good,none,none,,True,0.07583986350804106,3.5903791679884307,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/012.png,0,none,none,good,none,none,,True,0.11916772196400459,5.033084747963585,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/013.png,0,none,none,good,none,none,,True,0.14798939310587067,5.003425325965509,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/014.png,0,none,none,good,none,none,,True,0.1329175985576973,5.005364753014874,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/015.png,0,none,none,good,none,none,,True,0.2017241633890168,5.004688650020398,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/016.png,0,none,none,good,none,none,,True,0.08507600609907873,5.0613705439609475,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/017.png,0,none,none,good,none,none,,True,0.14798938370207096,5.001762475993019,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/018.png,0,none,none,good,none,none,,True,0.11916044263125224,5.019133536028676,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/019.png,0,none,none,good,none,none,,True,0.16444939912561427,5.017974548973143,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/020.png,0,none,none,good,none,none,,True,0.10665862069601251,5.014930372999515,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/021.png,0,none,none,good,none,none,,True,0.14799617427005377,5.07875539601082,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/022.png,0,none,none,good,none,none,,True,0.09532229527984916,5.0188290369696915,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/023.png,0,none,none,good,none,none,,True,0.11916542985556447,5.08119399700081,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/024.png,0,none,none,good,none,none,,True,0.13291760027436908,5.026962994015776,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/025.png,0,none,none,good,none,none,,True,0.16445727213638742,5.028359904012177,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/026.png,0,none,none,good,none,none,,True,0.1644534585649526,5.185295305971522,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/027.png,0,none,none,good,none,none,,True,0.1823430705093878,5.029926097020507,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/028.png,0,none,none,good,none,none,,True,0.10665657697439496,5.189224163012113,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/029.png,0,none,none,good,none,none,,True,0.1329204229909667,5.519239310990088,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/030.png,0,none,none,good,none,none,,True,0.1329176071521708,5.5128289890126325,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/031.png,0,none,none,good,none,none,,True,0.07583869540214647,5.524259027035441,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/032.png,0,none,none,good,none,none,,True,0.13292042810987698,5.031535573012661,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/033.png,0,none,none,good,none,none,,True,0.07583987603314699,5.021601486951113,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/034.png,0,none,none,good,none,none,,True,0.10665656066067035,5.025798090035096,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/035.png,0,none,none,good,none,none,,True,0.07584202349332364,5.495587150042411,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/036.png,0,none,none,good,none,none,,True,0.07583986610525352,5.031763959967066,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/037.png,0,none,none,good,none,none,,True,0.10665657486978761,5.513954841007944,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/038.png,0,none,none,good,none,none,,True,0.26880186509843557,5.712469961959869,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/039.png,0,none,none,good,none,none,,True,0.09532054507549323,5.705882581998594,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/040.png,0,none,none,good,none,none,,True,0.13291761745220243,5.715837020019535,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/041.png,0,none,none,good,none,none,,True,0.1479928849696686,5.6828884110436775,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/042.png,0,none,none,good,none,none,,True,0.10665658123226501,5.046656680002343,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/043.png,0,none,none,good,none,none,,True,0.14799288874527045,4.412235066003632,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/044.png,0,none,none,good,none,none,,True,0.09532228434770132,5.052536534960382,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/045.png,0,none,none,good,none,none,,True,0.09532229913368234,5.040231368970126,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/046.png,0,none,none,good,none,none,,True,0.09532228114912865,5.039697588013951,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/047.png,0,none,none,good,none,none,,True,0.10665656703125621,5.0402811779640615,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/048.png,0,none,none,good,none,none,,True,0.08507740068209602,5.043099622009322,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/049.png,0,none,none,good,none,none,,True,0.11916045514866769,5.042771972948685,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/050.png,0,none,none,good,none,none,,True,0.11916544394531448,5.042654691962525,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/051.png,0,none,none,good,none,none,,True,0.08507599971065447,5.0394353630254045,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/052.png,0,none,none,good,none,none,,True,0.06007442673220171,5.037138058978599,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/053.png,0,none,none,good,none,none,,True,0.06753216702158998,5.031661619024817,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/054.png,0,none,none,good,none,none,,True,0.08507739837327058,5.037771379982587,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/055.png,0,none,none,good,none,none,,True,0.09532393487193458,5.039502870000433,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/056.png,0,none,none,good,none,none,,True,0.1066605637567581,5.039836744952481,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/good/057.png,0,none,none,good,none,none,,True,0.04208049115284785,5.0223799419472925,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/bent_wire/000.png,1,bent_wire,center,good,none,none,,True,0.26880185335835477,5.015774962026626,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/bent_wire/002.png,1,bent_wire,top,good,none,none,,True,0.20171843459448935,5.037479316990357,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/bent_wire/006.png,1,bent_wire,left,good,none,center,,True,0.26880186509843557,5.038885234971531,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""center""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/bent_wire/007.png,1,bent_wire,center,good,none,center,,True,0.2688018650818078,5.037271795037668,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""center""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/bent_wire/008.png,1,bent_wire,center,good,none,none,,True,0.16444939503260034,5.038580032007303,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/bent_wire/009.png,1,bent_wire,left,good,none,none,,True,0.22258471232616536,5.042701450001914,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/bent_wire/011.png,1,bent_wire,center,good,none,center,,True,0.4375693170312858,5.039334008004516,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""center""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/cable_swap/000.png,1,cable_swap,right,good,none,none,,True,0.09532228563878953,5.053747463040054,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/cable_swap/004.png,1,cable_swap,top,good,none,none,,True,0.119163011770504,5.047401445975993,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
cable,cable/test/cable_swap/005.png,1,cable_swap,center,good,none,none,,True,0.11916543766434376,5.0456562920007855,412,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}",Baseline: Qwen2.5-VL-7B zero-shot
